id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3181,1321,22,8,14,15,8,no,no,1
3182,2973,18,16,10,15,14,no,no,2
3183,2732,22,16,14,23,28,yes,no,4
3184,590,23,20,2,12,10,no,yes,1
3185,1452,18,24,2,21,6,yes,no,1
3186,2630,15,12,6,23,16,no,no,2
3187,1996,16,20,2,21,8,yes,no,1
3188,1109,20,12,14,11,10,no,yes,2
3189,1679,17,8,10,17,10,no,no,2
3190,2341,15,24,6,23,14,no,no,1
3191,3638,34,3,32,15,18,no,no,5
3192,2188,24,28,6,17,24,yes,no,4
3193,2590,19,20,6,17,28,no,no,5
3194,4179,34,5,52,19,14,no,no,2
3195,619,18,12,6,13,4,no,yes,1
3196,1643,15,28,2,19,8,no,no,2
3197,666,23,8,10,12,8,no,yes,2
3198,1077,23,28,6,12,6,no,yes,1
3199,3036,33,7,32,19,22,yes,no,4
3200,508,22,16,2,12,4,yes,no,2
3201,2183,17,24,10,17,22,no,no,4
3202,3901,35,7,40,19,18,no,no,5
3203,1171,20,12,6,11,6,no,yes,2
3204,601,20,24,14,12,10,no,yes,1
3205,2907,24,28,14,17,20,no,no,4
3206,3138,30,1,36,23,20,no,no,5
3207,821,17,16,10,12,10,no,yes,1
3208,1635,16,28,6,21,4,no,no,2
3209,4283,35,1,24,19,22,no,no,4
3210,1271,16,24,6,15,10,no,no,1
3211,4080,37,7,60,23,28,yes,no,5
3212,2070,18,20,10,23,30,no,no,4
3213,1138,15,24,10,12,4,no,yes,2
3214,3960,37,5,48,19,16,yes,no,2
3215,1927,17,12,6,17,4,no,no,2
3216,2411,18,12,6,15,22,no,no,5
3217,2437,23,8,2,15,28,no,no,5
3218,1701,15,12,6,15,8,no,no,1
3219,4309,38,5,24,21,24,no,no,5
3220,2001,22,12,6,15,22,no,no,4
3221,3234,38,5,20,19,16,no,no,2
3222,1456,24,28,2,19,10,yes,no,1
3223,2345,22,20,6,23,28,no,no,4
3224,1513,20,12,6,17,10,no,no,1
3225,821,19,8,14,12,10,no,yes,2
3226,3743,36,5,32,17,18,no,no,4
3227,2096,16,20,6,19,16,yes,no,2
3228,4240,32,7,56,17,12,yes,no,2
3229,1765,19,16,14,23,4,no,no,1
3230,3390,36,7,20,17,18,no,no,4
3231,4260,37,1,48,15,12,yes,no,1
3232,3026,35,5,40,21,14,no,no,1
3233,1298,19,20,10,19,6,no,no,1
3234,2631,22,16,6,15,30,no,no,5
3235,1500,15,12,2,17,10,yes,no,2
3236,1028,18,24,14,12,6,yes,no,2
3237,3758,30,1,40,23,18,no,no,5
3238,3665,37,7,24,23,26,no,no,5
3239,705,18,24,10,11,6,no,yes,2
3240,2131,24,16,14,19,28,no,no,4
3241,3240,37,1,56,23,12,yes,no,1
3242,2779,19,12,14,19,22,no,no,5
3243,3788,33,7,52,19,24,yes,no,4
3244,922,21,28,6,13,10,no,yes,1
3245,2317,20,24,14,23,28,no,no,5
3246,908,20,28,6,11,4,yes,no,1
3247,2943,24,28,2,23,26,no,no,4
3248,2760,16,12,14,17,28,yes,no,4
3249,865,17,12,2,11,8,no,yes,1
3250,511,17,12,6,11,4,no,yes,1
3251,2029,24,8,14,21,20,no,no,5
3252,2647,21,12,14,15,16,no,no,2
3253,1046,22,24,6,12,8,no,yes,1
3254,2681,15,16,10,21,24,no,no,4
3255,515,23,20,6,12,10,no,yes,1
3256,2446,21,12,6,23,30,no,no,5
3257,1212,21,8,14,19,6,yes,no,2
3258,4008,36,7,52,19,18,yes,no,5
3259,1871,20,20,10,23,10,no,no,1
3260,2134,22,16,14,21,20,no,no,5
3261,536,24,12,6,12,8,yes,no,1
3262,3976,31,1,36,23,28,yes,no,5
3263,2142,17,28,10,17,20,no,no,4
3264,3622,38,5,60,17,26,no,no,4
3265,4164,39,7,28,15,26,yes,no,4
3266,1133,20,24,10,13,6,no,yes,1
3267,2574,15,24,6,23,26,no,no,5
3268,919,16,28,10,12,6,no,yes,1
3269,2588,18,16,14,23,12,yes,no,1
3270,1432,17,20,14,19,4,yes,no,1
3271,1387,20,28,10,19,4,no,no,2
3272,4258,37,1,24,21,26,no,no,5
3273,784,16,12,10,12,6,yes,no,2
3274,3262,32,7,28,15,30,no,no,4
3275,911,23,20,6,12,6,no,yes,1
3276,1394,19,24,2,17,8,no,no,2
3277,556,16,12,6,11,8,yes,no,1
3278,2087,16,24,14,19,20,no,no,4
3279,2955,23,24,14,19,24,no,no,5
3280,3852,37,7,32,21,18,yes,no,5
3281,581,21,16,6,13,10,no,yes,1
3282,630,19,8,14,12,6,no,yes,1
3283,4057,38,3,28,23,12,no,no,2
3284,2033,21,24,14,15,16,no,no,2
3285,3354,30,1,32,15,16,no,no,1
3286,1891,19,8,2,23,4,no,no,1
3287,2402,23,28,2,17,20,no,no,5
3288,3687,36,7,44,19,30,no,no,4
3289,3337,35,5,32,23,26,no,no,5
3290,3214,38,3,32,17,24,no,no,5
3291,3791,36,1,20,15,16,no,no,2
3292,3589,35,3,44,17,30,no,no,5
3293,3400,38,7,40,23,14,yes,no,1
3294,3081,33,1,36,15,20,no,no,5
3295,3150,30,5,20,15,26,no,no,5
3296,4299,30,7,52,15,12,no,no,2
3297,3412,36,7,44,17,24,yes,no,5
3298,2724,22,28,14,19,12,yes,no,2
3299,1939,18,8,14,21,8,no,no,1
3300,4190,30,5,24,23,14,no,no,1
3301,2592,21,28,6,21,14,yes,no,2
3302,4266,35,1,40,17,22,no,no,5
3303,3647,36,3,28,19,28,no,no,5
3304,2219,17,28,14,23,16,no,no,2
3305,3030,32,1,20,19,28,no,no,4
3306,1208,17,28,10,23,6,yes,no,2
3307,3339,32,5,48,21,22,no,no,4
3308,2564,18,24,14,21,12,yes,no,2
3309,1489,21,16,10,21,10,no,no,2
3310,2450,17,8,6,23,26,no,no,4
3311,2861,20,24,2,17,12,no,no,1
3312,1707,21,24,10,17,8,no,no,2
3313,2308,19,28,6,17,18,yes,no,4
3314,2581,23,28,14,19,28,no,no,5
3315,650,19,16,14,13,6,no,yes,1
3316,861,20,28,6,12,6,no,yes,2
3317,1699,15,20,14,23,6,no,no,2
3318,3337,35,7,16,17,16,no,no,2
3319,3873,35,1,32,19,30,no,no,5
3320,2104,15,20,2,19,12,yes,no,2
3321,2905,18,24,6,23,12,no,no,2
3322,2436,16,20,14,21,20,yes,no,5
3323,1812,22,12,10,23,6,yes,no,2
3324,863,23,24,14,12,6,no,yes,1
3325,1533,18,12,2,15,8,no,no,1
3326,3486,35,5,28,15,20,no,no,5
3327,3635,30,7,40,23,18,no,no,5
3328,1491,20,20,2,17,8,no,no,2
3329,1363,22,20,6,21,8,no,no,1
3330,2665,21,8,10,19,24,no,no,5
3331,3818,38,5,16,23,20,no,no,5
3332,1965,22,20,6,21,8,no,no,1
3333,3781,34,5,40,15,28,no,no,5
3334,1590,20,16,2,23,6,no,no,1
3335,4249,39,7,32,19,16,no,no,1
3336,3316,39,5,56,17,24,yes,no,4
3337,1210,23,20,10,23,6,no,no,1
3338,2862,24,28,14,21,24,no,no,5
3339,2252,17,16,2,21,12,yes,no,1
3340,2861,19,24,10,17,18,no,no,5
3341,2572,24,12,6,19,16,yes,no,2
3342,2504,19,8,10,21,12,yes,no,1
3343,3688,30,1,48,19,14,yes,no,1
3344,2865,21,8,2,21,18,no,no,4
3345,2438,20,24,14,15,24,no,no,5
3346,1258,17,8,6,15,4,no,no,2
3347,2625,22,24,14,23,16,no,no,1
3348,1728,16,16,14,19,6,yes,no,1
3349,1488,24,12,2,19,8,yes,no,2
3350,1718,21,8,14,21,8,no,no,1
3351,2250,17,20,2,21,14,no,no,2
3352,3450,36,7,36,21,28,no,no,5
3353,738,24,24,6,12,10,no,yes,2
3354,2683,22,24,6,23,12,no,no,2
3355,3962,31,1,32,21,28,no,no,5
3356,4109,38,5,44,17,26,no,no,4
3357,3751,35,7,52,15,22,no,no,5
3358,2131,21,12,6,19,26,no,no,5
3359,4060,36,7,32,21,18,yes,no,5
3360,1150,22,24,14,13,10,no,yes,2
3361,1484,15,12,10,21,10,yes,no,2
3362,3229,32,1,56,21,14,no,no,2
3363,2822,24,20,6,17,20,no,no,4
3364,1374,15,16,6,15,6,no,no,2
3365,2430,19,24,2,15,14,no,no,2
3366,3481,31,5,24,21,18,no,no,4
3367,3122,30,3,28,19,12,no,no,2
3368,1364,23,16,10,15,10,yes,no,2
3369,1530,24,16,6,21,8,no,no,2
3370,2275,21,12,2,21,16,no,no,2
3371,3183,39,1,32,17,30,no,no,5
3372,3637,39,3,40,15,18,no,no,4
3373,836,15,12,14,12,8,yes,no,1
3374,4253,33,1,32,15,22,no,no,5
3375,1408,17,28,14,21,6,yes,no,1
3376,3331,33,1,28,15,24,no,no,5
3377,1527,18,24,6,19,10,no,no,1
3378,2644,20,16,14,19,26,yes,no,5
3379,1961,19,28,14,21,6,no,no,1
3380,1921,21,20,2,23,6,no,no,1
3381,2119,22,20,6,23,20,no,no,4
3382,3150,38,3,28,17,16,no,no,2
3383,3180,38,7,56,21,14,yes,no,1
3384,4251,36,7,16,21,16,no,no,1
3385,3110,36,7,16,17,26,no,no,5
3386,2300,20,12,6,21,22,yes,no,4
3387,1996,18,16,14,21,6,yes,no,1
3388,689,18,16,6,12,4,no,yes,2
3389,2836,20,20,14,21,18,yes,no,5
3390,1957,15,12,2,17,4,no,no,2
3391,978,20,12,6,12,10,no,yes,2
3392,1762,16,24,14,23,10,no,no,2
3393,3842,35,1,32,23,12,no,no,1
3394,2626,23,8,10,17,18,no,no,5
3395,1062,15,16,6,13,10,no,yes,2
3396,3729,35,3,56,21,16,no,no,1
3397,2775,20,12,6,21,18,no,no,5
3398,2697,21,24,2,17,26,no,no,4
3399,628,17,16,14,13,4,yes,no,2
3400,3009,36,3,16,21,18,no,no,4
3401,2898,19,8,6,17,14,no,no,2
3402,635,16,16,2,12,10,no,yes,2
3403,1148,22,20,14,13,8,yes,no,2
3404,2146,24,8,14,17,12,no,no,1
3405,2714,18,12,14,21,20,no,no,5
3406,1368,18,8,6,19,8,yes,no,1
3407,1154,23,20,10,13,6,no,yes,2
3408,2590,15,8,14,21,20,no,no,5
3409,3889,32,5,28,15,12,no,no,1
3410,2015,19,28,14,19,26,no,no,4
3411,773,17,24,14,13,10,no,yes,2
3412,3615,32,5,52,19,22,no,no,5
3413,730,15,24,10,11,4,no,yes,1
3414,4327,37,5,16,19,18,no,no,5
3415,3364,33,1,44,19,12,yes,no,2
3416,3070,39,5,56,19,12,no,no,1
3417,3281,34,5,16,23,14,no,no,1
3418,880,23,8,6,13,4,yes,no,1
3419,1615,20,8,14,15,6,no,no,1
3420,983,19,20,14,13,10,no,yes,2
3421,2645,23,24,10,15,18,no,no,4
3422,510,22,24,14,11,8,no,yes,1
3423,3914,38,5,24,19,16,no,no,1
3424,4201,37,5,56,19,26,no,no,5
3425,3559,34,7,40,21,28,no,no,4
3426,1050,22,24,14,11,6,no,yes,2
3427,3948,36,5,60,23,28,yes,no,5
3428,3620,35,5,48,15,24,yes,no,4
3429,3904,30,1,20,17,14,yes,no,2
3430,3677,30,1,36,23,26,no,no,4
3431,2584,23,24,14,23,28,yes,no,5
3432,748,21,28,10,11,4,yes,no,2
3433,3799,37,1,28,17,22,no,no,4
3434,4123,30,3,44,19,14,no,no,2
3435,3261,30,1,56,15,28,no,no,5
3436,1858,15,24,14,15,6,no,no,1
3437,4187,39,7,56,15,12,no,no,1
3438,3486,32,7,20,19,22,no,no,5
3439,1341,16,24,2,17,10,no,no,2
3440,4085,36,1,52,23,30,no,no,4
3441,4313,37,3,40,19,16,no,no,2
3442,3992,33,7,20,23,16,yes,no,2
3443,660,19,28,2,12,4,yes,no,2
3444,2819,15,12,14,23,24,no,no,4
3445,1825,21,24,6,17,10,no,no,1
3446,3153,39,1,32,15,12,no,no,2
3447,702,19,12,14,12,4,no,yes,2
3448,2974,22,16,14,23,12,no,no,2
3449,1403,22,24,14,23,6,no,no,1
3450,1092,15,8,2,13,10,yes,no,1
3451,1590,15,12,10,23,4,no,no,1
3452,3286,30,5,52,17,26,no,no,4
3453,918,21,28,10,12,10,no,yes,1
3454,2663,15,12,2,15,12,no,no,1
3455,2603,16,16,14,21,30,no,no,4
3456,1269,20,12,10,15,10,no,no,1
3457,1072,22,24,10,11,6,yes,no,2
3458,1243,24,12,14,19,4,no,no,2
3459,2929,20,24,14,21,14,no,no,2
3460,2324,20,16,2,19,12,yes,no,1
3461,1942,22,12,10,21,4,no,no,1
3462,1413,17,28,6,17,10,no,no,2
3463,833,21,28,14,12,10,no,yes,1
3464,2889,22,20,10,19,16,no,no,2
3465,3468,35,5,48,19,28,yes,no,5
3466,3049,34,7,20,23,14,no,no,1
3467,521,18,16,10,11,8,no,yes,1
3468,3468,31,1,60,23,20,yes,no,5
3469,3641,33,1,16,19,18,no,no,4
3470,2800,21,8,2,19,16,yes,no,1
3471,609,16,20,14,12,10,no,yes,2
3472,3758,36,7,44,23,28,no,no,4
3473,3476,32,1,40,23,26,yes,no,4
3474,3058,31,7,48,19,12,no,no,2
3475,1303,24,8,10,19,8,no,no,1
3476,4327,35,5,24,23,28,no,no,5
3477,2939,22,8,10,17,28,no,no,4
3478,2498,17,28,14,15,28,no,no,4
3479,2825,24,12,2,21,20,no,no,4
3480,2145,22,12,6,19,22,no,no,5
3481,2460,22,16,6,17,20,yes,no,4
3482,1520,15,28,14,15,8,yes,no,2
3483,2945,23,8,10,15,12,no,no,2
3484,3477,30,3,20,15,22,no,no,5
3485,1590,19,8,6,19,8,no,no,1
3486,2545,19,8,2,21,16,no,no,1
3487,2340,22,24,14,21,14,yes,no,2
3488,3172,30,3,56,21,16,yes,no,2
3489,1420,16,16,10,15,10,yes,no,1
3490,3162,39,1,28,19,16,no,no,2
3491,2007,18,24,6,17,22,no,no,4
3492,3848,31,1,28,23,26,yes,no,4
3493,655,17,16,6,13,6,no,yes,1
3494,3315,36,1,20,23,30,no,no,4
3495,1071,20,8,2,13,10,no,yes,2
3496,1914,18,24,2,23,6,no,no,1
3497,2425,21,20,10,15,26,no,no,4
3498,4204,35,3,16,19,20,yes,no,5
3499,653,15,8,10,13,8,no,yes,1
3500,2775,19,20,10,23,28,no,no,4
3501,531,15,28,2,13,8,no,yes,2
3502,3680,38,5,32,23,16,yes,no,1
3503,2810,23,16,2,19,26,no,no,5
3504,503,21,12,14,13,8,no,yes,2
3505,2764,23,16,2,17,12,yes,no,2
3506,3737,39,7,16,15,18,no,no,4
3507,2512,18,28,2,21,12,yes,no,2
3508,3730,38,3,28,21,28,no,no,4
3509,582,19,20,6,12,8,no,yes,1
3510,4294,35,3,28,21,12,no,no,2
3511,3621,33,3,32,15,16,no,no,2
3512,901,22,28,6,12,4,no,yes,1
3513,4010,36,1,60,15,28,no,no,5
3514,2227,22,16,14,23,22,no,no,5
3515,3598,31,3,28,23,14,no,no,2
3516,1818,16,24,6,15,8,no,no,2
3517,2059,17,12,14,21,22,no,no,4
3518,2411,17,12,2,21,22,no,no,4
3519,1745,17,12,10,17,6,no,no,1
3520,1687,23,12,10,15,8,no,no,1
3521,1197,19,20,10,11,4,no,yes,2
3522,3512,35,3,40,15,12,yes,no,2
3523,3378,31,7,60,21,14,no,no,2
3524,3540,31,3,40,21,28,yes,no,5
3525,2301,18,12,6,15,22,no,no,4
3526,1237,22,16,6,17,10,no,no,2
3527,2049,15,28,2,17,12,no,no,2
3528,2493,15,8,14,21,18,no,no,5
3529,1843,15,12,10,19,8,no,no,1
3530,722,17,12,6,12,10,no,yes,1
3531,2347,15,20,10,19,24,no,no,5
3532,3261,30,5,24,19,28,no,no,4
3533,2796,19,24,2,23,20,yes,no,4
3534,3740,33,5,28,19,24,yes,no,4
3535,1719,21,8,6,15,4,no,no,2
3536,3814,37,1,20,23,22,no,no,4
3537,1991,23,16,10,17,4,no,no,1
3538,3200,37,5,16,19,20,yes,no,5
3539,618,21,28,10,11,8,no,yes,1
3540,3083,37,3,40,15,20,no,no,5
3541,816,16,8,6,13,6,yes,no,1
3542,1414,22,12,6,17,6,no,no,1
3543,2045,21,20,2,19,30,no,no,5
3544,3998,39,1,44,21,18,no,no,5
3545,2571,20,8,6,21,16,no,no,1
3546,3537,33,7,32,19,28,no,no,4
3547,1623,23,16,14,21,4,no,no,2
3548,2936,21,8,10,21,28,yes,no,4
3549,861,22,16,2,12,10,no,yes,2
3550,3955,35,5,36,15,14,no,no,2
3551,785,20,20,10,12,10,no,yes,1
3552,1300,15,8,14,23,10,yes,no,1
3553,2785,22,16,6,21,12,no,no,2
3554,1771,23,28,6,23,4,no,no,1
3555,1469,22,20,14,21,8,no,no,1
3556,3937,38,5,36,15,20,no,no,5
3557,3410,34,7,16,23,12,no,no,1
3558,3855,38,3,52,17,14,no,no,1
3559,808,22,24,10,12,6,yes,no,2
3560,3666,32,1,20,19,24,no,no,5
3561,3041,36,7,44,21,22,no,no,5
3562,2566,21,8,10,19,14,no,no,1
3563,2291,19,8,10,21,14,no,no,1
3564,3527,31,1,36,23,16,no,no,1
3565,2291,18,20,14,15,24,no,no,5
3566,3460,30,7,36,15,22,yes,no,5
3567,4060,35,3,28,23,30,yes,no,4
3568,4171,33,3,60,23,20,no,no,5
3569,2474,20,28,6,23,28,no,no,4
3570,4218,31,7,56,15,20,no,no,5
3571,3112,36,3,52,17,18,yes,no,5
3572,1723,18,12,14,19,6,no,no,2
3573,1324,20,28,14,15,10,yes,no,1
3574,2291,24,8,2,17,12,no,no,2
3575,1874,15,28,10,15,10,no,no,2
3576,1137,24,20,2,12,6,no,yes,2
3577,1838,21,16,10,17,6,no,no,2
3578,580,19,24,2,11,10,yes,no,2
3579,1378,19,24,10,15,8,no,no,1
3580,544,15,16,2,12,10,yes,no,2
3581,883,15,20,14,12,6,no,yes,1
3582,3328,35,5,32,23,24,yes,no,4
3583,2716,17,16,14,15,24,yes,no,4
3584,1370,24,8,10,21,10,no,no,1
3585,1747,22,16,10,23,10,no,no,2
3586,2955,19,28,2,19,20,no,no,4
3587,3672,37,5,32,15,28,yes,no,5
3588,4302,33,7,40,19,24,no,no,4
3589,4176,36,1,52,15,26,yes,no,5
3590,1190,23,20,10,12,8,no,yes,2
3591,2287,20,24,14,17,22,no,no,5
3592,3449,36,1,24,15,22,no,no,5
3593,1215,19,20,6,21,10,no,no,2
3594,2402,22,24,10,19,26,no,no,5
3595,2131,17,12,14,21,28,no,no,5
3596,3145,31,1,60,19,16,no,no,2
3597,3130,31,3,24,17,22,no,no,4
3598,3450,33,5,16,15,30,no,no,5
3599,2857,19,28,14,17,22,no,no,5
3600,3672,35,3,44,21,18,yes,no,4
3601,1495,23,20,2,23,4,no,no,2
3602,641,20,24,10,13,10,no,yes,1
3603,2450,24,20,14,19,30,no,no,4
3604,4287,30,3,20,23,18,no,no,4
3605,854,23,8,10,13,6,no,yes,2
3606,2571,16,8,6,17,14,no,no,1
3607,3673,39,7,16,17,26,no,no,5
3608,1647,18,16,10,15,8,no,no,1
3609,2844,20,12,14,19,20,yes,no,4
3610,2921,24,16,6,17,20,no,no,5
3611,2705,22,12,14,17,12,no,no,1
3612,1336,21,8,2,15,6,yes,no,2
3613,4349,34,3,40,17,20,no,no,5
3614,3901,39,7,60,19,28,no,no,4
3615,3436,36,3,48,19,14,yes,no,2
3616,3029,35,7,24,23,22,no,no,5
3617,1363,18,12,2,19,6,no,no,2
3618,857,24,16,2,13,6,no,yes,1
3619,1624,17,28,6,23,8,yes,no,2
3620,3371,38,7,24,19,18,no,no,4
3621,2169,21,8,2,15,18,no,no,4
3622,3221,31,3,52,19,20,no,no,5
3623,4347,37,3,36,19,20,no,no,4
3624,3005,33,1,24,15,26,no,no,5
3625,2677,16,8,6,17,26,no,no,5
3626,2458,15,28,10,15,28,no,no,4
3627,3615,39,5,56,19,22,no,no,5
3628,1710,24,16,2,21,6,no,no,2
3629,2587,17,28,6,19,20,no,no,4
3630,1723,15,28,2,15,10,no,no,1
3631,4234,36,1,16,23,26,no,no,5
3632,3848,34,7,32,15,26,yes,no,5
3633,1983,24,20,14,19,8,no,no,2
3634,1188,23,24,2,11,6,yes,no,1
3635,3569,35,5,36,21,26,no,no,4
3636,2660,17,8,14,19,24,yes,no,5
3637,2737,19,8,10,23,18,no,no,4
3638,3453,31,5,44,17,26,no,no,5
3639,1313,15,8,2,21,10,no,no,1
3640,1603,24,20,14,23,4,no,no,1
3641,1423,23,16,2,17,8,no,no,1
3642,2340,19,28,14,17,12,yes,no,2
3643,2437,23,8,2,23,12,no,no,2
3644,931,15,16,6,13,8,no,yes,2
3645,3184,35,7,44,19,14,yes,no,2
3646,2629,22,20,10,23,14,no,no,2
3647,1423,16,24,10,17,8,no,no,2
3648,2219,16,8,14,17,16,no,no,2
3649,3845,38,5,28,17,16,no,no,2
3650,1601,15,24,14,19,6,no,no,2
3651,3238,30,3,20,21,16,no,no,1
3652,1021,15,28,2,13,10,no,yes,2
3653,2309,24,24,2,21,20,no,no,4
3654,3077,31,5,32,17,30,no,no,5
3655,2211,17,28,2,15,14,no,no,1
3656,3018,37,5,52,23,18,no,no,4
3657,2691,17,16,14,19,14,no,no,1
3658,3321,38,7,36,19,16,no,no,1
3659,1175,23,24,14,11,4,no,yes,2
3660,1551,16,24,10,21,6,no,no,2
3661,4330,36,5,20,17,16,no,no,2
3662,3241,34,7,56,21,20,no,no,4
3663,2382,17,20,2,19,30,no,no,5
3664,1696,19,8,6,19,6,yes,no,2
3665,4235,31,3,40,21,22,no,no,5
3666,3516,33,3,60,23,14,yes,no,1
3667,1760,19,16,10,19,8,yes,no,1
3668,712,24,12,10,13,4,yes,no,2
3669,1682,20,8,14,19,6,no,no,2
3670,3389,34,1,20,17,18,no,no,4
3671,3577,33,7,24,21,26,no,no,4
3672,1674,15,24,6,15,8,no,no,2
3673,3353,39,3,60,21,14,no,no,2
3674,2088,21,8,6,21,14,yes,no,1
3675,3361,30,7,20,15,18,no,no,4
3676,4291,39,7,56,15,22,no,no,4
3677,1587,15,8,10,17,10,no,no,1
3678,3517,34,3,32,19,12,no,no,1
3679,2294,22,28,14,21,28,no,no,5
3680,3843,31,7,16,19,20,no,no,5
3681,3126,34,1,16,21,20,no,no,4
3682,3155,36,1,60,17,30,no,no,4
3683,2628,17,8,2,21,18,yes,no,4
3684,3441,32,5,60,15,28,no,no,5
3685,3201,39,3,28,15,24,no,no,5
3686,2357,24,12,6,15,24,no,no,4
3687,2961,20,24,6,19,20,no,no,5
3688,4148,32,3,60,23,20,yes,no,5
3689,2783,18,24,10,23,24,no,no,4
3690,1135,20,28,6,13,6,no,yes,1
3691,927,20,16,6,11,4,no,yes,1
3692,2243,16,12,10,19,24,no,no,4
3693,3384,32,5,24,17,30,yes,no,5
3694,1236,23,16,14,19,8,yes,no,2
3695,3127,31,7,16,21,28,no,no,4
3696,2390,16,24,10,17,14,no,no,1
3697,2290,22,8,14,19,12,no,no,2
3698,1409,16,28,14,15,10,no,no,1
3699,3823,36,3,36,15,26,no,no,5
3700,1897,19,16,10,21,6,no,no,1
3701,3893,35,7,24,23,20,no,no,4
3702,2359,21,24,6,23,24,no,no,4
3703,1095,19,8,14,12,8,no,yes,1
3704,3308,39,3,48,19,28,yes,no,5
3705,2829,19,28,2,19,12,no,no,2
3706,3188,39,5,16,17,14,yes,no,2
3707,2111,18,24,2,21,16,no,no,1
3708,703,23,20,14,12,6,no,yes,2
3709,4211,35,3,44,15,16,no,no,2
3710,2853,21,24,14,23,14,no,no,2
3711,4007,31,5,56,21,30,no,no,4
3712,2756,18,8,2,19,30,yes,no,4
3713,3035,37,7,28,17,14,no,no,1
3714,2929,16,16,10,23,14,no,no,2
3715,1910,24,16,10,17,10,no,no,2
3716,3850,31,1,48,15,26,no,no,5
3717,992,20,24,2,13,8,yes,no,1
3718,3449,35,1,28,17,26,no,no,5
3719,2009,21,16,14,23,24,no,no,4
3720,3786,34,7,28,15,12,no,no,1
3721,3552,35,7,32,17,26,yes,no,5
3722,503,15,24,10,11,8,no,yes,2
3723,966,18,16,6,13,8,no,yes,1
3724,2308,15,8,10,15,16,yes,no,1
3725,2240,23,8,6,19,22,yes,no,4
3726,2424,19,20,14,19,12,yes,no,1
3727,3040,30,5,36,17,20,yes,no,5
3728,759,18,12,2,12,4,no,yes,1
3729,3591,31,7,24,17,24,no,no,4
3730,2282,18,20,10,23,24,no,no,4
3731,1640,23,28,14,17,8,yes,no,1
3732,2380,21,20,10,15,22,yes,no,4
3733,2071,23,24,6,15,24,no,no,4
3734,3695,30,3,28,21,28,no,no,5
3735,3960,36,1,56,19,16,yes,no,2
3736,3543,37,1,32,15,14,no,no,1
3737,3793,31,5,28,19,30,no,no,5
3738,3801,33,1,44,21,28,no,no,5
3739,2314,18,24,14,19,14,no,no,1
3740,3821,31,3,20,19,28,no,no,4
3741,4271,38,1,32,17,20,no,no,4
3742,855,15,28,2,13,10,no,yes,2
3743,3530,37,1,28,19,30,no,no,5
3744,1308,20,12,2,23,4,yes,no,1
3745,2288,16,28,14,17,22,yes,no,4
3746,3827,34,1,20,23,14,no,no,2
3747,4306,35,7,40,19,24,no,no,4
3748,1499,19,12,14,15,8,no,no,1
3749,2367,24,20,10,19,20,no,no,4
3750,4349,32,1,44,17,28,no,no,5
3751,2530,22,12,2,21,14,no,no,1
3752,3932,35,5,16,21,12,yes,no,2
3753,2093,19,16,14,21,22,no,no,5
3754,1456,24,16,14,15,8,yes,no,1
3755,2503,22,20,2,21,30,no,no,4
3756,2857,20,28,6,21,20,no,no,4
3757,3243,33,3,28,21,12,no,no,1
3758,3178,39,3,24,17,24,no,no,4
3759,1322,16,8,6,21,4,no,no,2
3760,734,19,16,6,13,8,no,yes,2
3761,2936,19,24,2,15,22,yes,no,4
3762,2418,15,16,10,21,18,no,no,5
3763,1819,23,12,6,17,8,no,no,2
3764,2772,17,12,10,19,16,yes,no,2
3765,1541,23,20,10,15,8,no,no,1
3766,3878,36,1,60,19,22,no,no,5
3767,2045,24,20,6,23,22,no,no,4
3768,2048,20,20,14,19,18,yes,no,5
3769,2617,23,8,6,19,20,no,no,4
3770,2597,17,28,6,17,28,no,no,5
3771,3491,38,7,28,19,14,no,no,1
3772,3368,36,3,48,21,22,yes,no,5
3773,2594,21,24,2,21,24,no,no,5
3774,579,18,12,14,12,6,no,yes,1
3775,3181,37,3,52,19,24,no,no,4
3776,2768,18,8,10,19,30,yes,no,5
3777,2531,20,28,6,17,30,no,no,5
3778,3361,39,7,28,21,26,no,no,5
3779,1584,19,20,6,19,6,yes,no,1
3780,801,24,28,14,11,4,no,yes,2
3781,2945,21,24,14,19,14,no,no,2
3782,3768,32,5,44,23,28,yes,no,4
3783,2935,15,24,14,19,18,no,no,4
3784,2653,19,28,10,17,20,no,no,4
3785,3494,35,3,16,19,20,no,no,4
3786,1593,20,12,2,19,6,no,no,1
3787,916,17,20,10,12,6,yes,no,1
3788,2955,20,28,10,21,28,no,no,4
3789,4008,32,7,44,23,28,yes,no,5
3790,1391,18,20,6,15,8,no,no,1
3791,4216,31,5,44,19,20,yes,no,4
3792,4186,30,7,52,15,24,no,no,4
3793,3980,34,3,56,21,20,yes,no,4
3794,1591,19,28,14,15,6,no,no,2
3795,2410,15,20,6,21,18,no,no,5
3796,934,24,8,2,13,4,no,yes,1
3797,1397,24,20,6,23,8,no,no,2
3798,1558,19,20,10,17,8,no,no,1
3799,2358,21,28,2,21,16,no,no,1
3800,3906,35,5,60,17,26,no,no,4
3801,1062,22,8,2,12,4,no,yes,1
3802,2445,21,8,2,17,12,no,no,1
3803,1060,20,16,2,12,4,yes,no,2
3804,1261,23,12,14,17,8,no,no,1
3805,2530,16,28,10,21,30,no,no,5
3806,3408,39,7,56,19,16,yes,no,1
3807,757,23,28,2,11,6,no,yes,2
3808,4223,36,3,24,23,12,no,no,1
