structureId,sequence
2345,ACBACCCCAADCDADBCDDCCABADCDACCCACBCBACDCCBBBCDDABDDBBDBDACBDBCCDBCBBBDDDDCDBABCCACDBAABBBCCCBAACBBCAAADBADDBCCBBACCADDDABCADCAABBCAABBCBBBCACADDCBABDBCABCDCAABACDDBDCCCCDBCDBBBDDAACBDBCDCCADCBAACBACBDBBDACCAACCDADABBCDBCCBDABDCBCCAACCBBD
2346,BAADCBBAACCADBADADCCDACDCCDCACCCBAABBBDBBABCBDAAABDAABCACAAABBBBABDCCCACCDBADDBDACBAACCBBABDCCAADBDBCADBCDAADCCADBCCCDDADBABCCD
2347,BADAAABBDCBCADDBAABBCAAAA
2348,CACCAAACACDABDCDCBD
2349,BDDADDDAAACDDDDDDBDDDAABABBCAADBBDABCCDBBDCBBDBDCCAACDBCBADDBBBADDCBDDDADBABACACACADCAACBCCCDBDABAADBACDBDADBBACBBDABCBACDCAADCACACBADADBDDDAADCDBBCBADDBDBDDBACBABBABCDDAD
2350,AABBADDBAAACDCCABBCBDDBCCBDDBDADBCCDBACBCACBCDABDCAABADBBCABABDACBDBCABCCCDACBCDDABCDAAAACDCDDCCDACBBDBCDBCBCCACBBACABCAAABDD
2351,CABAD
2352,CCBACCBDCACAACDDCABCCABDADCCDADAAAACDBCCBBBACDCDBDBBABACABABCCDBADBDBDDCDBCABBCBBDBDABADADDADCA
2353,BDDBCCDCDADCDBBABCACD
2354,CCBACBCBABDBCABCBABABCDDCDDBBADBDCBDADCBADBBBACABDCCAADCDDCCBADBBBBBCBACBCDADDBBCBACCAACCDABACCBDDBAAADBBCCBCBDCABBADDCCBACABABDBBDABABBBCBCDABAADBBAACCDAD
2355,DBDADCDBCBBDBCCDCDCDDBAADAAADCBAABBADDCABCADBACDBBABBDAACDABBCBBDABDADCCBCD
2356,AADDADDCCDBCCBCBAACBDDDCCCBBBADACAAADAADCAADCABCDDCBBDBBAABCCBACADCBAAACDBCCABCDCCAABACBBADCDCDBDDBDA
2357,CBDCBCDCADDBDBBBACCABADBACDADADBBCBADDDCCDACDADAAABBDDCDCDDBCCCDBCCADCDBDDAACCACBAADBABDBBAAAAADCCCACDDABADDABCBACCADBADACAAD
2358,BDDBDADACADBCDCCDBCAACBBDDABCDDDCBCABCACDCBCAAAAAADAABBBDCBCDABDCBCACCDBBABBACCBACAAABABADDDDBBACCCCDABCDBDBBAADBDBADDADACCACCBBBBAABCCDABBBACBACCABCBDBADBACBBCCBBCCCBDBDBDABDCBAA
2359,DBABADDABBBCBBABCCDCCAABDBAAACCCBCACBAACADADADDCCBBACCCABADABBCCDDDCDABBBBADD
2360,BDDCBDADCADACDACACCBDAABCBCBCBCCDBBBDABCAAABCBCDAABACABBCBBCBADDDAAAACACDCBDDBDCCCBABCDBBDBCDBDDBDACCDDABAABDAAADBBCDCAAACCDBABBACBBDACBDBDDAADCCAACADADABDCCACDBBCBDCCBADADCBCCDBCACCACCBBADBDCCBADADBCCBACACDBDCBDBDDCC
2361,ADBAABCBCDBDADADCAABDACCDCBBADAADBCADBBDDCCCACCACDCBDDABDDBABAADBABDCBCCADACBBACDCDBCACDBDCDDBDAACCCDAACCDCCDABDCDBBBDBCADAAADAABDACCBCBABDBBDCDBBBBDBBACADCAABBCCABCCCAADDDAACDDDCDCDCADACBACABBDAAABACDABCCDDACABBACCDDAB
2362,CACADDDABCABAADBBCDBADCBDACADBCBBDAABCBBCDCBACCDDABCABBACBAAAACBDBABDBAAADDDDADDBACDBBCBDBBDDDBDCDCBBDCDDDDCCDABCCBBDADCAACDBBCABDCBCABABABBDBBDAACDCDAAD
2363,AAACCCBDBDDBDCCCBBDBDAABABCABCAAD
2364,BBCACCCDCDCCBDCDBDBDDABDBDD
2365,BABABABBBDCAACBADCDABCADCDAACABABDADBADDBCBAABBAACCCAABDDCCCCDCADDCCABBACDCDCCBDCBDCCCBCDCACCDABBCBABBABBDACCBCBADBCBAABABCAABDBBBCCDABACBADADACDBBAAABCBADCBCCCBDBCDBDDDBBDBAAACABDBAACBBA
2366,ACBCABBCBDDADDAABCAADBBDAADAABBBBDBBCCACACBCAABAAADCADBACCBBA
2367,BAADCCC
2368,DBBDADBAAABACABABBBDCCADADBBCABCABCCDCBDAACCDBBAAAABBAABBDBCCDCBBADBACBCBDCDADCADCDBCDAADABDACDDCCDCBDDDCBCAAABCCBCBACCCBCBCABDAAADBCAABDCABBDBAACCCBABAACCCACBCABCBCACBAACBBBDDBDCDACDCCDCBAADCCDBDAABDBBDCACDDCDCCBBCCBDBDADBBD
2369,DAA
2370,DDDBBBAAAAACCBBADACACBBBBDBDDCBDD
2371,DACDDCDDAACCAACBDDACABABCAABDDCABDDCADDADDBDAABCBDCACBDCCCBDCADDCAAAAABCDCCDDADCBDBDDBACBBBAACCACBCDBBCADCBBACCABDBCBCABDACDADCCCCDBDDCACDBADDBBACAAABDBCADDCDCCBCCADBDDBCC
2372,BAAABCDADDDABDACBDCBCCCDCADDCDBACABDCDCADCDCDCAACADCDDBACADDBABCDDDAABDDDCBBACAACBDBDCCCBCDBADBDCABBBDCDCCDACACABBBACCCCBCDBBBBABCADBCADBDACBDCCBBDDBABCDADCACAADDBBBCCCA
2373,BBDBABABCCDDABBBDDBDDCBDBCDBBACCCAADAACDCBBDBCADAABCCBCBCABDCCCCCACAAACADDCCDBA
2374,ACBADBAADDABDADBCCDDAADCDDCAACCBBDBCBBDCACBCDAACBCDAACCAAADBBBBAACABCCDCAADBCBACCCBCAADABBDABAADACCDCBCDDDBDDABCDCADCACBDDCBBAADDCCCADCDDDCBBCBDABDACCADABABADCBAABCCDBDADDBBBDBADBCBDBABADDBBCACADCDAAACDCBDBCDAABDCBACCABBDDCDDDAACDACCDDBD
2375,BACCBAC
2376,DABCDCDDBACCDBBBBDCCCDAADBBABCDACCBCDCCCDDBDDBCACDDDBBDBBBCACBDADACCBCAABDAAACBABACBBDADACBABDACBBCDBBC
2377,CAAAACBABAADDBCCDBBCBDACDCBDABBBADBCBBCBCCDDBCCABCDAABABBBCDDDAABADDBADABBDDCACDCBBABACDABACCADBABCBDBBBDCDDCCBDCBDDAACDCCADDDACCDABDABBDBA
2378,DDADCDCBCDDCBCBBDADBCABCCABDDACCDDADCCBDBCDDADAADCDCADACBDBADDDBBADCCADCBDDAACBCCBDCCDCBACBCCCACBBABDDCACAACCDDCBAACABDBDAADDBCDC
2379,ADCDADAACBABAABBACCBABCADBCDADCCAAADDCDCDDBCDCCCBCDAADAADBBBBDBACDAAACCDBBCCCDBCDADBBDDDACCBCBB
2380,DACCDABBACABAABABDAAADCCCBDABDCCACDBAAAACBACBCABCCADADBABABDAAACAADBDBADABBDCDDDCAAABABACABADAABACACBACACABDDABDABBCACDDCCDDBDAADCBABACBDABBDCC
2381,DDCBCBCCDBBBCBBDDDBBCADBAABADCDABDCBCCCABCDACCBCCBDBCBDAADCDBCDCCAABBCDCABDDABDBDADDDCCDCCBCAAACCBADBAADACDCDCBADADCACAABBCCADBCCBCDCACBADDDCBBAABDADADDBBD
2382,DBDDBCCADBDDDBBCDDCCBCDCDCCDAAABCABCDDADDCABDACCCDCCBCAABDBCBBABDDADCBBBDCCCCCCDACCCDBDCCDBBCACCACBDADBBBBACBADCCCBABDACDBADBABBDCCACABBBBBBBDABDCDCADDBBBBBCCACDBCCCBACADABBDBBDBABDBAABCCCBCCDACBBDCADCAABBCACBCBBAAA
2383,BBCDDDDAACDDADDCCDBACADABAABBACDCBDCDBCCDDCACDBDAADCDCDDDAADACCBBADCCBDADCDDCCCCABBCBDDCDBBACBBCBADDDBBADAABDADCDABCACA
2384,CCDADCAADCDCDADABABBDCACBDCDBDCCDCDADBAADBDCBBDAADDBAACBAABABBDBCDADCAAACAAABBBBDABBDDBCBCCBCABABBCBCBBCACCCCDCCDDDDCCBDDCCCCCBABCAABBBBBBACCDABACDADDDCCBCCCCCBDDADCCCDACCBBCADC
2385,BBDCCBCABBCCDDDBCAD
2386,DCABBAACDADDABBCAACBBCCDCAACAABADDCCCDADBCCCCAABDADABBCADCCDDBABDCBAADCBCABABCDABCDDBCBBDBBCCBDDADCCBADCDBCAADBDCCBDCDCADACBDCCBCAAADAAACABCDDDBCABABBDDCCDDBCCDC
2387,DAADAABCAAAACABACBDDDAABBABCDCBBABCCCBDBBAAAAAACBBD
2388,BCBAADCACACAADCDBDCCCDDCCBCACCBADACBBBCCBADAABCCABDCADADBACCDCBCCBDBCCACCDBDBBBBCBDAACCBBBBBDCCCDAADCDBCBCADACAABBCABDBAABACADBCACCCADAABDCDCACBCDDADDAABDACBAAADACADDBABDCDBCDBCACBDADBCCBACCABDACABDBCADCAABACCCAACDCCDCCBDAADBDCDADBBBABADBDCDAADBDBBCBBCACC
2389,DDACBBDACBBADBAAADDDCCABABDBBCDDDACDCCCCBBDDBDDCCAAAAAAABDBDCDBAABADBBDCDCBABAADBBADBABBABCCBDAABDBBBBBACABBDBCDBCBBDDDDADABDACABABCCAABDBDCBACCBCDCCACABDDDBAABDACCBABBDBCBADDACDAABBBBBDDABADCBBCAABABBDADCCDCBAACDBCDCDDDDBACA
2390,BABBCDAADACCDABACADAACCBCACBABBCBCAABBABBDCADDADDCCCDCCABDBADBADBDABABCCAADABBDCD
2391,DBABBBCDAACCABCBBAAABADBDCADDDCDABACBDABD
2392,DDBBDDBCCBBCDDBAAAAABACCDCAADACAACDCCBDBDBABDBAABBDCCADDABDADCCBACAACDCDABCADAACBDCACBBDDCCBDACDCBCADDBADBDCDCCCDDCBBBCDDDCDABB
2393,CADCABDAADABDDAABCBDCCCAAAA
2394,CCCDDACCCBAACDDCDDAABDAACCCDBCCABDDCDACCCBACCCBABDABACDCDDADBCCCADDBADCBACAACBAAABCDADACCADBBCCDAADBACDBDCDCCCDDDCDBACADDDAABDCCCABAAAACDCBCCDBBDDCACAAACBBCAAABBBCCCBBDDABCBCB
2395,DCBBCCACABCABCDDAADBDADBDACABBACCABDCACBDDDDDBCBDDBADADAABDDBDDCCBACCADCCDBDD
2396,CCDAA
2397,ACCADAADBBDBBBBBCAADCBCBAACBBADCCBBABBCBCDDDBDDBABBACDABDBDCACADABBCABCCDBAACCADCCADDCCBDCBDCACADAADBACBCBDBDABDBDBCCDBCDCCDBDACABCACBCCAABADCBDBDCDCDCCAACADABBCCABCBCBAAAAAAACBCCBCAAABBDADCDDBDBDD
2398,BCDDDBDDBDDAABBABDDCAADDCBDBADBADBCADABCCCBBDDBCADBDBDBCDCADBADCBDDDCDACCACDCCAABCDBCCDAACD
2399,CADCAABABAADBCCADCCDCABBDDBDCDCDDACDBCBDBCCCCCBDACBDBACABDBDBABBBDC
2400,DDCBBAACAACCBCBADAAACDBAAACDBACDBDDCCCAADBAACAABACDCCCADBCDAAACCBBCBBCBBCCBBCBBCCDDCABDACACCBDDACCCABCCDACDAAABCCDBCCBBBBCBDBCADCDDBCAADDABDCBDCDCDBBCCACCBDCCACDBCCABDAACBCCDBDDDBBDCABDBABBAACD
2401,BDCDCADBAAADABCCBDDDACDBBCADBAADDCCCBABBDAACBACADBCACDACBADDDDCBBDBBADBCCCAAABDBACADCDDBCBCCCCBDACACDACDADCBBDBBADDDDCCBADDBA
2402,CBADCCACCCBCBABADABACBCAACCBBABCCAACBCCACABADCDDCACCCABBACACDCDAACCDACACABDBCACABCABADBCADCAC
2403,BDDABCBDAADDCBDAADBCDCDCBABACBABAAAACDBAABBACACBABBBDADACABAAAACDADACDACBBBACDDADDDBADBCBBADA
2404,BCAADDCBCDADBBCDBDABBCCDBBACACABCCCDAAADDBCDAABBDDBAAACDDCCCDDAADACDDADDBCBDBACCAABBABCCBDCBAAACAADCDDAACBBCBBBDDCDBAACBBCBCCDBCDADBDDCBAABCABCBAABABCCACAACCCCACDBCCDBCBDDBDADACDABADDBBDBDACDDAACAAADACADCCADADABAABDDCCBCDADAABDDDDABDDBAADADAAA
2405,BCDCABCBBDCCABCCBDACACAAAADAABAABBACACDADDAAADDAACADCADDDDCDACDBBCDADBBDDBCBBABCADCCCADCDAADBCBDACADCBDCDCACDAADCCABAAADDCDDBBCCBBBBDCCDBAACCCBBCCCAACBDADABB
2406,BCCBCBBCBDCCABBBDABCBABDADABCBBABBBDCDAACDCBBCDACDDBABACDACDDBBBADCDBBBADBABABBCBCCDDBCBDDDDCDBDABDBACBBCAAADDC
2407,CBBDCCBBCDBACAADBAAABDDDDCBDBBDBCAABDBCBCAB
2408,DBCCCCDBBCABBBBAABCCADABBCAACABADADBBDCAADDBBBAADBDBCBCBDCCBCCABBBCADBCDCCCACADBA
2409,BDCBDCAADBDCBBAACBCBCDBACDACBDDAABDBCDDCCBACACCCCCACABCACCDBDDCCABCACBCCDAADACCBBDBAADCCAACBABADCAAAAAABAAABCBBDDADBCCCBDDDAAABCBDBDABDDBAAACCCBDDBDBCDABDCBDBDACCDCCCBDBCBBBDCCCCDBDBACCBDAACBBACDCA
2410,CCABABDDCCDADDCBCCBDDBCDACCBDDBBBCCCDBACCACBACCBACBDBBBACDBDBDDDABBBDBDAC
2411,CDBBAABCDDCCABABBCAABDCBBCADBABCDABDBBDADABDDDDCABDBADBCADDBDDCAABDCAABBABCADDACABCBACDDCDDBBBADAAAADBDCAABACDACBABBCCDCCCDCCAAADDDBCADAABDCBAADABADCDDDDABBBBBCACBCDDB
2412,DAABDCCAABBABBACCDDDCADCBBDABADBBCBDBDCBDBBABBDCDAABBDDCBCCAAADDCDACCACBCBACABDCADBCCBCBABABDCBAADABABBCDCDCCCBBCBABDDAAACDDCACAAACDACBDCBCCAABCCBBCBCDCACBCACCBBCDDDADDBBACBDCDDBCDBCDADBAABBCAADABDBDABBBCBDBDADADBADCADCACACABCCABABBBCAACDCACDADCDCAC
2413,BCAAACABBABBCABDCCBDACDBCCACACCBCCCCACBADCCCDCBDACBADBCACACDCBAABDBADAACDBACCDBCABDAADBBABDBBDDBBADCDCBCBBABADAADADCBCABDACAADDADCA
2414,CACDDBDCCABBABBBBBABABACDCDCADBAAAABDBDAAAABAACDDCBBABDABADAABDBBBAAADABDCBDBCABCBDBBDDCABAADBAABCBBDACCCBDCCBCDBDBCBCDACCCCCDBDCADBCBDADBDCADBDCBBCBDBCBAACDBCDACBCCDCDADCBBAABDACBACBCADAACDBCBCAACCDDCBBADADBACADC
2415,CBBCDCDCDBDCBACDCDBBAACDCBA
2416,BCDBBABDBDACBCBBABBCBADABABBDDDDDDAAACDBCDCDDDCCBDCBADBBDABACDACDBACBCDDCBDCCBCADCBDCDCDDADDCDDBDCAABDAADDABABDCADACCBBDDDBADDBAADBDDBDAAACBBADDCCBCDAACBAAAAAADACABBDDBCBAABABBBCBDABA
2417,BDBCAAADCACABCACBBDDBDACBAAACDABCABCBAACDCAACDDDCCDAAABDACCBCDDDBABBBCDCDBAADBBDDCACBABCABBDDADDABCDCCCBBDBDADBDCCCACACBCDDDBDADADCAC
2418,DDDCADDBD
2419,ABBCACADADCCCCC
2420,ADCADCAACCCCCCDACBBDDDCBBCCBBBCDBDBCDAACBCADABACDCADCDBADACBCACACADCDBBADBDDABDBBAD
2421,BAAABABCCCCDBADABDDCBDDABAACBDABACDACDDCADCBBAADABDACAACCBACBBCCBAAABBACCCCABBACAACBCBBABADACDCDADCDDCDCDDCCADBCDCDACBAABADBCBDABDDCDDBAABBCCAA
2422,CCCBDCDBADDCDCDCADDBBABADABBBBCBCABCDBDABDBAADCADDDBBACACCADBCCABDDDDDCBACACCCCCAADBCCADDDABBDBACBBDAACCAAACDBDDCCCBCDCBDDCDDCADDDC
2423,CACADCDCBADCCABABCADAACBBADCCDBAAADDCCAADCDABCCDDADACAADDBCBDACBADDBBCABBDABBBACCADAACDBDADBBCDDBDDDACCADCDABCACDDCABDDCBDDCDADBBBBBAACDBABACDDBA
2424,AACDBCCBCDDCDADDBBDAADBCCACACCCDBCDACBADCDCBBADAACCCBDCADBBACDBBBAABDBBAABCBABDADCABAADDCDBCBDCBBDCDADBCCDAADDDDABBACBDCAADBAABABDCCCCCADDDBDBDCAADBCCADBCDDBBADADDACDCCBCBCABABADADACBABCACDBCDD
2425,BABBBAAACCDDACCBCABCCBDBDDCAADBAACDDBACCDDCDAABCDBCCADDAABABBCDBBADACBCDCCAABACCDCCDACBABABCCCCCBADABCDDBCBDAACDCABDDBBACBCCBDCABBBABDABDDCCBADABBCBABCCD
2426,ACAADCBBBABADBCBABBADBAADABDAACDCADADCBABABAB
2427,CDDBADCCCACABDABDDAABBBBDDBABBACDDBDDABABBBADBBCBABDADACCDDCAADDDDDBBCBADAACDDDDABBBCBAADDDACCDABBACDDACDADBDDCAABBCCBADDDBDCABBDCBCDBDBCAABDCCAABBBCBABBDDDAABBBDDCDAABDBDBDBAAC
2428,DCACCAADABACBBBDCDDBBABCBAABCDDDCDCCACBDDCDBDCBAABABCBAACBDADADDDABCBBCCBCCADDDAABDDCACBDACADAACCCDBDCBADAABBADCCAABBCABBCDCDBDBAAABCDBDBABABADDAACDBDDBCDDCBAA
2429,BDDCABCDCDBCADACCADABDDAABADBBACBDCDACBDAAAAAAABDCADDBDCCBBDACADABDDADBAADBDBCCDDBABACDABCCDDBDCADACCDABADCABDADDCCCCBABABAAACABABBAABABDCBBBADDBCCCABDBB
2430,AADBDBABABAADABBADABBABBACCCABCDACBACBCADDCDABBBAACBBDCDDBCCBDABABC
2431,DCCCBACBADDDCBDCBBBBBDDCCBBBBBBABBBBBCBDCAADDCACCDDDDADCDBACAABBCDCBBDCCBCABBDBDACACBBBBDCBDABAABDDCACDDCDCBBDB
2432,CBCAADBABCCDBBDAABBBBABBAAABDADBDADABCCDCABDABACDBADBCCBCDDCCDCBBBDCBCBAADDDBBCCADADCBBCCDCAD
2433,ADCBBCCCDADABBCBBAADCBBBDBBDBABDCDBBCCCCCACCCAABBCCCCBCDBAADBCBCDCAACCADBCDCCCABAACACDACBCBDCBACCDCBBDDCDBBBCDBDABDBD
2434,CBCCDCCCABBBDDACCACABBDADACAADDBDDBDCDDCBAABDACBAADDADDAACCABAADBADBADCBBCACAACDBACDCBDCABCBBBADCBDADCDBDDCDDDADACDCACCBCBBBBDBBDDCCCDCADADDDABCCACBDDDACDBBCDBCDBAACBCAADBDDCDDDBBDACDDDCCCDCCDACACCDDDCBBDAACCBDCCCCDBBBADDADAADADDDDBBBA
2435,DAABAAACCAAAABCCDCBDCBCDAABDCCDBABCDBBDCADBCDAACDBBBACDCBBBBBDDBAAABACBDDBBAABAADBBACBBBCACBDDDAACCCCBBBCDDACBACCBABCDACDABCDACDDBDDCACDDBDCBDBADDBBACBCCCCBADCBDBBBCCAAAABBCAACACBBDDCDADDCBBDCDBDABAACDADBADBCBDACBCAAACADA
2436,BBDADCDADCAACCBABCCBADBBADA
2437,CDDBABABCCAABCADCBCBABAAACCBCDBBBDCDBADDDCDDCCBBDBBABACBDABCDDBBDADBDDCACDAABCCCDDDDCBCBCBDCBDDBADDDABAABBCAACABADDDCBAACDCCDBAACDCBCCDADBCACACADDCDCBDCBDCACCAAAABDBDDABDCBCBCBCCCABACBACCCDACBDBAADCDCDACADBDACACBADCDCDBABBCDDBDABCBDCBCDB
2438,DDCDBBBABDABAAACBDCBABCBD
2439,CAABCDBCDDADCAAAADCCAABAAABACDCDDDDBDADDAADCACBAABBBCDBCDBBAAAAADAAAADDBCACCABACCDBCBADDABBBCBAADDABBCADDBABCBB
2440,DDBADDAABCDBCACDABBBAADCABABBDDBAADAADDDBDBDDCCDCCBBACDBCBDABBACCABDDCADDADDBAACCACACCACABCDBCADDABCBACCABCDCBABDADBDAAABABAA
2441,DBBCCCDCCDBBCBCBDACBCCCAAADBCABADCBDAACAACADCCACDABCACCCDCBAACADABDCBDDBBDDDABADACCBCBCCAAD
2442,ADDCDCBACCCDCDCADBBCBADDCDDCABCDAABBBBADBBDBCDCDDCAAACDBBDCCABDCCACCABBBBDCABBBBCDCDC
2443,ACBCDCCDBCBBABBABCBCCBBCABDACDCCDBDBCADAAABCABDBDDBDCDBADBCAACCCBDACBDBBCDBCAADACCBDDDCDABCABAAAABDAADDAD
2444,DDDABDAAABBAABCDDBBBBDABACBCDDBDADBDDACBCABBDDABACBABCBADDAADACCCCDABCAADBDCABCDDDCBCACBBBBBBDBABBCCCACDBDADAADDDAACCBADDCBBCCCCCDBADAADCDCDDCBCACCACABDDDABDCCBADBCADBDDDCBBDBACBDCD
2445,DAACCBBADDDAABCAADCDDDDAACACCBBAABDACBBAACACBDCCCCACCADDABDBDCCCABCACCCBDCADDDACBBBBAADDDCABBADCDCDCDBADBDAACDBBACABADDAAACABCDABDBBCAC
2446,DCDCCDDDBCBADDACABBBDDAABDCDACDABBACBADBCACACCBBCDADDDBBBBDCDCDADACCBAAAABBCDAACDDBCBCBBDCDCCDDCCBBDCABACBBCADCDBDABCBACBABDCAACDCBDCCDDADDDBCBACBCDACBCBACCDCAAAAADBBCCCDDAABBCCBCBCCBCABDBDABBAACDBBCDBDCCBABCDAAADCDDADACDADDCADCDCDDB
2447,CADCDCCBCADCDBDBDBAACBBACACABDCDABAABABDDCAAADDCDADDDBCDCDCBCCCABBDCBCBADBABABBADAAADACAAABABDCCABCDCDBADCBBCBABACCBCBACCADDBCCBBDDDCCAABCCCAADBBBCDBDAABBCCDBCCBDBAACBBDDBCDDDCDBABBADBACDABCBABBCADDBBBAABBDCABACDC
2448,AACBDBBCACCADDBBCBAAADCABBADABABCAAAACCDDADBDDC
2449,ACDDCAAADBBABBAACABABCDCBCADCCDAADCCCBCAACCCADBDBADBBCBCCBD
2450,DDDABCABCAADABCACBCCCBBACDCADBCCBACDBABADBDDBDABCBCAAABDBCCCABCBABCACBACB
2451,ADADCDBDCBCBDCDABCCCCCCBDADDCCDACBAACCADBDABCABBABBCAABACBCAAABDCDDBBBBCCCCBCBCDDCBCDBDBADCBAACDACBBCDDAADCCBDACBBCCCCDCDDCDABCCCCCDCCBADACBBDDCDCBAD
2452,BCCBDDCBBADAACCACBBBCBBADBBDCACCBDACBCBACDDADDDBBBADCCCDACBDDBDABDBCAAACBAACACBDABCCACCABDDCCAACCBADBCBACABABACCBCBAABBCCABDDACADCCDACAADADADDCACBDBDACDAADCCABBDCDDABAABDDACABDBBDBADDDDCCBBABBCDBCABADACCACCBBACBDBBA
2453,CADADCBBDCABDACCDDBABBDCB
2454,ACDBBBBDAADCBCABAAAADADDACDBDBDCACBCDAAABDDDBBCCABBBBDDADBADADCABCCBAAABBCBCDBDDADBACCAACDCCABBDCBBCDDAAADABABCDDBCCBCCDCCDAADBCCDCBBCADADCCBCCACBDAADAAABDDDDBBDADCADADDDDACABAABDDDADDBBBCBCBDACACAACBAADCABCCCCDBCAAABDDCDCCCBAD
2455,CBACDCCCCDCBDBDADCBBCCBABBDCCACBADCABDACBAABABDBBDCCBCCCBAAADABADCBDDAACBAABAAADABBBABACAADDBBBACABCCBDAABCABADBCBCDDACBADCACAAADDBADADDDBDACBBDCBDADCDDDACBDDBCBDAACDDCADDACBDACBCAAABACDADCCBDCDBACCCDDCDABACDCAADCDAADCDBC
2456,CBBDAADACABBDDDBBDBBDCDACBCDAADBCADCABDABCADDCCDDDBDBCDBABAAACAAACACDBAADADCBDADDAACABACCBABCBABACDADDCDADDDCCBADCBABCBCAADBDAC
2457,DDABDACCCCDDCDBCDDCBDBA
2458,DDBBBCDBACBDCDDDABCCCADDABDDCDBCDCDACDCDBCCDCCDCCDCDBCDDBCDCBDBCCBBBDCBCDCBBACCADCBCBBADBDDBDCCDBDABADDCCBCDBBDBACDBDCDBCAAABBABDCBCACCBAAADAACDABAACADABADDCBBCAADBB
2459,BBABAADAD
2460,ABBDACBBCBDCBDDCDBBCDAADAABBDDABDACADAAAACABBCCBDADABBBDADACDABCBDCCBCDDCDDBACCDBACCDBCCBBABDBAAAABDBDDDBBBCBABDA
2461,DDDCCBDDDCDCCBADBBAABCDACBDCBDCDCCDABDACCBBDDCACCDABABCDAACACBBCDBBCDCBDACCBDDCDBCBBCDDCDBABDDAAABDCBACDBADBCBCDCABBCCABDBDCDBBACDDDACADDCCADDABBDCBBDDDADDDDABDCDBACCCDACDBADBDAADADDBDCADBCDAAABCCDBDDBDBBABBBACBDAADCCABAAAACADDBCBADDBDBBDCAADBBA
2462,CABCADABDDBDCDDDCCCCDADCDABAABAAACDADADBCDBDCADCDCBCACABBCCDDCDCDCBCAACCADDAAADABCDBDCBBCAABBAC
2463,ADABDDBCACBBADBCCCCACCBAACBCACCCDCBABABADACCADBADAADCCDCBAAAABCCCBDABCDBBABCDBDBCDBABDADCBBABACADBCDBDAAAACDCADAACACDBCACAAAADDCACCCDDAADABADBACAADDDCCBADBAABBBDAB
2464,CBABDDACCDBAACBBDACACDCCBCCCBBCBCBCBCADDAADCDBCACBACDCAAADACADDDBDDCDBADACDDAAADDDBDACCABDBBADADDACADDCADBBDCDBBBADCBCABBAAAAABBCCDCC
2465,AACBBBAABBCBBBDBCAADBBCACDCBDABDACAACDCADABCBCDDACBBBBDBDCCADBDCCDADDCDAACDADDDBBDDCBDDBBBBDCBBADABDCADDAAABCBABBAADCCBCADDBCBDDDDDABAABBDBABCDCDBBABCCADAADDBDDDADDADDBBCBACAAAADDCCDBCDCCBDBBDDCCBADCDDADAACDDDACDBDBDCCACBDAACCBBBCCAABAAABCACDDDBCBDBDD
2466,CDBBDDBAACBCAAACBDBBBCBCBAACABCDCBDBACBAABBDCADBCABBBCCBAAAABDBCCAADDDDADBDCCCDBDBACABCDBBCBBCDADDACDDADDBACDDDBBABACABCABBDACCCBCCBDDADDBBDADABDDDDCACCDAACACAACCACCCACCCAABCDBAAADBADBCBDAACBDCADDADBAAACBABACAAAABDADBCCBCDDAADBBADABCBBBCDDBC
2467,ADACABDCCDBCCAAABBBADCDBDBADCABABBDCCCCACBDDADADADCCAAAADCBCDDBDDBBCDACCCDABABBBDADBABCCDACBBCADDCACDCCADBCAACDADCACDDDCCBABBDBDDDBDDBDAACCDCBCAAAACCCBBBCDCDBAABADCCBCAACBCCCD
2468,BAABBADAADACCBBBBCADDCAAABDDDCDCBDCDDDDDDDBDDABCDDD
2469,CABBBDDBCBADCDDACBBCABADCDCDBDDCADDBAADBDDADAADACCBDDAAAACACDABCBBDDBABADBBCBBCCCADDCBACADCDDBDBDDBABACCDBDCDAAACABBCDACDDBCBBBDCDBBCDACCBCCDAABDDABCDABBAABCCCBDCCAABBBCDD
2470,CDCBAABACCDCAABCDBADABDBACAADBDDBBACADBAACBCBBDBAABADABACDDCADDCCBCDADBBBCBDBDDACCDCBAABCBDCDDDCACDDADCDDBCDDABDADADCACCD
2471,CDADCDCBCBADCBBCBDCAABBCCDBDBACBCDBACAACDACAAADCCDCDDBDAABCADCBCDACCABDBAAAACCDBACCADABACCDCDDBABDCCACBDCACADDA
2472,CDDBBACADDADDCBBDCDBBDDBDACADCCDCDCDCABCABBBADCBDDCCDCCCACACDAADDACADDDACACAADDBBCBDBCD
2473,CCDCABDDBCAACACCBDCBCBDDABCDABDDCADCDBBCCABDCDADABDADDABCCDCDBAADDACDABDADDDACCBAABACDBCDAACBBDABAABDACDBCACACDCDCACBBBACDBDBCDBAACBDDBAAACAACBBBACABDC
2474,BABCDBAABDAABDCBCDBCCABAAADBBBADADBCDCDBBBCBCBDBBADBDBAADDADCDCBCCBCADABBBCBABAADCAADBCCDABCACBCDBACCDAAAACBACBCDBCBBBACBADABCDBDACADACDABDDDAADBBDCABADCCDABBBADACABABBDBACADBDCDDCDCBABCCBABCCBDBCADDABDCDDCDBADBABDABDCCADAADCDBBC
2475,DACBDCACBBACBBCAACCDDBCDCBDCDDCDACBCACAACABDCBACBABAAADDBDDBCAACBDCBADCDBBCBCBBADAACCCCDDBCBCDBABCBCADCBACDAACAAACDBDBABBBCDCBDCBDDACDCAACAABBCBABCBBCBADAB
